owner.login_name	owner.type	open_issues_count	has_wiki	has_downloads	has_projects	archived	size	fork	owner_popularity	contributor_popularity	average_commit_char_count	num_contributors	num_pull_requests	num_releases	commits	created_time	updated_time
plusplus7_JumpPointSearchAlgorithm	1	0	1	1	1	0	146	0	0	0	38.0	1	0	0	3	20140222	20180809
plusplus7_solutions	1	0	1	1	1	0	203	0	0	0	28.6	1	0	0	79	20151208	20180907
plusplus7_webscanner	1	0	1	1	1	0	288	0	0	0	19.8125	1	0	0	16	20140524	20140607
plxdhong_class	1	0	1	1	1	0	4032	0	0	0	23.8	1	0	0	5	20160513	20160604
plysiu_Arduino-Hysteresis	1	0	1	1	1	0	128	0	0	0	18.5	1	0	0	4	20150708	20150708
plysiu_Arduino-Relay	1	0	1	1	1	0	128	0	0	0	19.75	1	0	0	4	20150708	20150708
plysiu_Arduino-RemoteControl	1	0	1	1	1	0	156	0	0	0	27.77777777777778	1	0	0	9	20151018	20151020
plysiu_Arduino-RemoteControl-Reciver	1	0	1	1	1	0	152	0	0	0	26.0	1	0	0	5	20151018	20151020
plysiu_Arduino-RemoteControl-Transmiter	1	0	1	1	1	0	160	0	0	0	24.444444444444443	1	0	0	9	20151018	20151019
plysiu_Arduino-Stage	1	0	1	1	1	0	128	0	0	0	22.75	1	0	0	4	20150708	20150708
pm-cz_ESP8266SMTPClient	1	0	1	1	1	0	12	0	0	0	30.875	1	0	0	8	20160707	20180902
pmachard_cpp_math_lib	1	0	1	1	1	0	84	0	0	0	18.766666666666666	1	0	0	144	20150320	20160114
pmachata_bits	1	0	1	1	1	0	144	0	0	0	59.266666666666666	1	0	0	44	20120203	20131002
pmalakul_ThreadPool	1	0	1	1	1	0	11	0	0	0	26.25	1	0	0	12	20170304	20170309
pmalek_cpp_snippets	1	0	1	1	1	0	22	0	0	0	56.45	1	0	0	20	20151107	20171224
pmalmsten_rail_object_detection	1	0	0	1	1	0	53548	0	0	0	91.80952380952381	2	0	0	21	20121202	20141031
pmanwatkar_scalableServer	1	0	1	1	1	0	712	0	0	0	37.25	1	0	0	4	20140226	20170525
pmdiano_POJ	1	0	1	1	1	0	10	0	0	0	17.571428571428573	1	0	0	7	20151026	20160822
pmelendez_libevents	1	0	1	1	1	0	176	0	0	0	24.75	1	0	0	8	20140406	20180309
pmelendez_pegasos-svm-lib	1	0	1	1	1	0	140	0	0	0	14.0	1	0	0	5	20140114	20180328
pmfg_GTPA010	1	0	1	1	1	0	140	0	0	0	22.0	1	0	1	2	20150701	20150701
pmineiro_veedubparse	1	0	1	1	1	0	132	0	0	0	7.6	1	0	0	5	20130606	20131017
pmj642_time-complexity-of-free-memory-allocation-algorithms	1	0	1	1	1	0	1639	0	1	0	69.04545454545455	2	0	0	22	20170502	20170502
pmonnin_conway-life	1	0	1	1	1	0	140	0	0	0	27.4	1	0	0	5	20150116	20150116
pnef_VertexJets_FastjetContrib	1	0	1	1	1	0	144	0	0	0	27.5	1	0	0	2	20140811	20141014
pnelson_cstringex	1	0	1	1	1	0	108	0	0	0	15.0	1	0	0	1	20130805	20180911
pnelson_spoon32	1	0	1	1	1	0	104	0	0	0	15.0	1	0	0	1	20130805	20151010
png85_libQIRC	1	0	1	1	1	0	228	0	0	0	33.666666666666664	1	0	0	109	20120316	20131007
pocinho_playlist-cpp	1	0	1	1	1	0	37	0	0	0	69.72222222222223	1	0	0	18	20170305	20170305
podgorskiy_SimpleText	1	0	1	1	1	0	1104	0	0	0	49.36363636363637	1	0	0	11	20150203	20181103
podshumok_libav-stream-plusplus	1	0	1	1	1	0	116	0	0	0	10.5	1	0	0	2	20130728	20170609
podshumok_locstrcomp	1	0	1	1	1	0	112	0	0	0	19.0	1	0	0	5	20130726	20131211
pohotu3_GPS-Library	1	1	1	1	1	0	5450	0	0	0	92.91666666666667	1	0	0	12	20160215	20160215
pointeplusplus_STL_Container_Printing	1	0	1	1	1	0	180	0	0	0	70.5	1	0	0	12	20140216	20140221
poipoi_ProjectMU	1	0	1	1	1	0	74696	0	0	0	10.0	1	0	0	2	20150905	20150905
poisondog_practice.with.Cpp	1	0	1	1	1	0	216	0	0	0	28.25	1	0	0	12	20140423	20140517
poke19962008_CS1005-Mini-Poject	1	0	1	1	1	0	9367	0	0	0	20.566666666666666	1	0	0	37	20151012	20151026
polaralex_MineCrap	1	0	1	1	1	0	12	0	0	0	25.272727272727273	1	0	0	11	20150114	20160204
polarise_BioCpp	1	0	1	1	1	0	136	0	0	0	15.333333333333334	1	0	0	3	20141014	20180221
polarismov_2048	1	0	1	1	1	0	14476	0	0	0	22.933333333333334	1	0	0	89	20141003	20150225
polarkac_SandGame	1	0	1	1	1	0	356	0	0	0	52.5	1	0	0	6	20130809	20140830
polde-live_cpp-bs	1	0	1	1	1	0	43	0	0	0	21.333333333333332	1	0	0	6	20160223	20160223
polde-live_project_euler	1	0	1	1	1	0	136	0	0	0	18.333333333333332	1	0	0	3	20150317	20150318
polfosol_cryptolib	1	0	1	1	1	0	86	0	0	0	38.1	1	0	0	33	20160529	20180918
poljant_relay	1	1	1	1	1	0	3	0	0	0	11.857142857142858	1	1	0	7	20170506	20170507
pollow_MIPSClide	1	0	1	1	1	0	360	0	0	0	39.86666666666667	1	0	0	32	20140429	20161123
pololu_l3g-arduino	0	1	1	1	1	0	72	0	0	1	50.266666666666666	4	0	0	44	20120706	20181028
pololu_lps-arduino	0	1	1	1	1	0	28	0	0	30	33.333333333333336	4	0	0	40	20140603	20180311
pololu_lsm303-arduino	0	4	1	1	1	0	108	0	0	60	41.06666666666667	5	1	0	133	20111115	20181020
pololu_pololu-led-strip-arduino	0	0	1	1	1	0	82	0	0	60	71.33333333333333	5	0	0	84	20140131	20140131
pololu_qik-arduino	0	0	1	1	1	0	23	0	0	60	38.30434782608695	5	0	0	23	20120504	20180902
pololu_vl6180x-arduino	0	3	1	1	1	0	22	0	0	30	47.54545454545455	4	1	0	22	20150925	20181108
polvila_ZorkCube	1	0	1	1	1	0	134	0	0	0	110.23076923076923	1	0	1	13	20161105	20161105
ponr_odlib	0	0	0	1	1	0	328	0	0	0	55.333333333333336	2	0	0	88	20120623	20170701
pooi_NumberRecognition	1	0	1	1	1	0	7044	0	0	0	30.0	1	0	0	22	20170403	20170403
poojits_codechef	1	0	1	1	1	0	184	0	0	0	10.222222222222221	1	0	0	27	20140321	20140322
pooyadavoodi_circular_buffer	1	0	1	1	1	0	144	0	0	0	18.0	1	0	0	2	20140511	20160526
pooyadavoodi_huffman-codes	1	0	1	1	1	0	212	0	0	0	25.333333333333332	1	0	0	9	20140407	20140430
popabczhang_ofCityMatrix	1	0	1	1	1	0	150987	0	0	0	24.714285714285715	1	0	0	21	20160420	20160420
pope624_EjerciciosUva	1	0	1	1	1	0	7	0	0	0	18.8	1	0	0	5	20161206	20161206
popekim_CppSamples	1	0	1	1	1	0	87	0	0	0	20.166666666666668	3	0	0	74	20170729	20180215
pophaax_models	1	0	1	1	1	0	18	0	0	0	34.266666666666666	2	0	0	37	20150429	20160317
poponta_StoppableStepper	1	0	1	1	1	0	18	0	0	0	20.363636363636363	1	0	0	11	20170219	20170219
poppeman_SimpleOVR	1	0	1	1	1	0	144	0	0	0	14.0	1	0	0	2	20141107	20171113
poppen_ThinkLikeAProgrammer	1	0	1	1	1	0	112	0	0	0	20.0	1	0	0	5	20130929	20130929
popsUlfr_a-maze-o-matic	1	0	1	1	1	0	228	0	0	0	93.9	1	0	0	10	20140627	20140627
porksteak_ZeroJudge	1	0	1	1	1	0	192	0	0	0	8.25	1	0	0	8	20140904	20140904
porrey_EEPROM-Storage	1	0	1	1	1	0	42	0	0	0	23.45	1	0	0	20	20170204	20170206
posd2017f_homework	1	0	1	1	1	0	83	0	0	0	20.2	4	0	0	78	20170915	20180126
poseidon4o_geometry-of-motion	1	0	1	1	1	0	180	0	0	0	25.181818181818183	1	0	0	11	20140623	20140624
posva_2d-collisions	1	0	1	1	1	0	160	0	0	0	64.71428571428571	1	0	0	7	20140222	20180801
potat0_jsdocumenter	1	0	1	1	1	0	112	0	0	0	38.2	1	0	0	5	20131204	20131205
poterxu_c_test	1	0	1	1	1	0	120	0	0	0	8.0	1	0	0	4	20131021	20131021
potswa_cxx_function	1	4	1	1	1	0	209	0	0	0	49.1	1	0	0	127	20150527	20181105
potswa_lock_ios	1	0	1	1	1	0	9	0	0	0	23.6	1	0	0	10	20160315	20161211
potswa_safe_switch	1	0	1	1	1	0	144	0	0	0	22.0	1	0	0	4	20150622	20160604
potty-dzmeia_PrimeNumbersToBitmap	1	0	1	1	1	0	152	0	0	0	18.5	1	0	0	2	20150216	20150216
potty-dzmeia_libraries	1	0	1	1	1	0	156	0	0	0	22.0	1	0	0	2	20150216	20150216
poulson_choice	1	0	1	1	1	0	156	0	0	0	41.69230769230769	1	0	0	13	20121125	20140130
poulson_dist-butterfly	1	0	1	1	1	0	6568	0	0	0	194.46666666666667	1	0	0	176	20130203	20180210
poulson_rt-lps-mri	1	0	1	1	1	0	636	0	0	0	67.56666666666666	1	0	0	71	20131112	20160922
